customer_id,age,tenure_months,churn,avg_logins,avg_active_minutes,total_tickets,tickets_resolved,total_payments,failed_payments,avg_payment,support_resolution_ratio,failed_payment_ratio,gender_Male,segment_Premium,segment_Standard,tenure_bucket_7-12,tenure_bucket_13-24,tenure_bucket_25+
CUST_00781,30,36,1,13.75,549.5,1.0,1.0,4.0,0.0,72.9225,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00782,64,38,1,13.5,470.0,3.0,2.0,1.0,0.0,57.68,0.6666664444445185,0.0,False,False,True,False,False,True
CUST_00783,26,44,0,16.75,609.75,2.0,2.0,5.0,0.0,77.454,0.99999950000025,0.0,False,False,True,False,False,True
CUST_00784,64,47,1,12.0,496.0,1.0,1.0,6.0,0.0,78.45666666666666,0.9999990000010001,0.0,False,False,False,False,False,True
CUST_00785,21,29,0,13.8,591.4,1.0,1.0,2.0,0.0,72.13999999999999,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00786,25,51,0,16.25,665.5,1.0,1.0,3.0,0.0,65.62,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00787,60,41,0,18.0,340.0,1.0,1.0,2.0,1.0,88.12,0.9999990000010001,0.499999750000125,False,True,False,False,False,True
CUST_00788,51,64,0,0.0,0.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,True,False,False,False,False
CUST_00789,39,48,0,15.0,643.0,0.0,0.0,2.0,0.0,84.815,0.0,0.0,True,False,False,False,False,True
CUST_00790,53,22,0,13.0,350.0,1.0,0.0,3.0,0.0,68.82333333333334,0.0,0.0,False,False,False,False,True,False
CUST_00791,69,17,0,15.333333333333334,700.6666666666666,0.0,0.0,1.0,0.0,69.38,0.0,0.0,False,False,True,False,True,False
CUST_00792,35,5,0,14.666666666666666,558.0,0.0,0.0,3.0,0.0,107.81666666666666,0.0,0.0,True,False,False,False,False,False
CUST_00793,44,61,0,13.5,704.0,3.0,3.0,1.0,0.0,85.18,0.9999996666667778,0.0,False,False,False,False,False,False
CUST_00794,31,6,1,17.75,520.5,2.0,2.0,3.0,0.0,80.16,0.99999950000025,0.0,True,True,False,False,False,False
CUST_00795,26,53,0,16.8,614.6,0.0,0.0,2.0,0.0,95.545,0.0,0.0,True,True,False,False,False,True
CUST_00796,58,17,1,14.5,587.0,1.0,1.0,2.0,0.0,85.16499999999999,0.9999990000010001,0.0,True,False,True,False,True,False
CUST_00797,36,59,1,14.5,640.25,1.0,1.0,3.0,0.0,64.81666666666666,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00798,64,39,0,0.0,0.0,1.0,1.0,3.0,0.0,67.36333333333333,0.9999990000010001,0.0,True,False,False,False,False,True
CUST_00799,30,54,1,12.666666666666666,452.0,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00800,25,48,0,15.0,467.0,1.0,1.0,1.0,0.0,106.33,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00801,42,37,1,16.0,647.5,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,False,True,False,False,False,True
CUST_00802,46,48,0,17.666666666666668,581.6666666666666,1.0,1.0,1.0,0.0,85.84,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00803,65,68,0,15.333333333333334,754.0,0.0,0.0,2.0,0.0,76.155,0.0,0.0,True,True,False,False,False,False
CUST_00804,25,27,0,13.333333333333334,605.6666666666666,3.0,2.0,3.0,0.0,82.10666666666667,0.6666664444445185,0.0,False,False,True,False,False,True
CUST_00805,57,27,0,12.0,529.6666666666666,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,True,False,False,False,True
CUST_00806,21,63,0,0.0,0.0,0.0,0.0,3.0,0.0,60.00666666666667,0.0,0.0,False,False,False,False,False,False
CUST_00807,41,52,1,14.333333333333334,641.6666666666666,3.0,2.0,2.0,0.0,74.39500000000001,0.6666664444445185,0.0,True,False,True,False,False,True
CUST_00808,39,47,0,16.75,661.5,1.0,0.0,2.0,0.0,93.5,0.0,0.0,False,True,False,False,False,True
CUST_00809,44,21,0,15.0,521.0,1.0,0.0,1.0,0.0,76.13,0.0,0.0,True,False,False,False,True,False
CUST_00810,34,57,0,14.333333333333334,602.5,1.0,1.0,2.0,0.0,68.65,0.9999990000010001,0.0,True,False,False,False,False,True
CUST_00811,68,42,1,16.333333333333332,625.6666666666666,0.0,0.0,2.0,0.0,88.995,0.0,0.0,True,True,False,False,False,True
CUST_00812,48,48,0,12.0,679.0,2.0,1.0,1.0,0.0,55.87,0.499999750000125,0.0,True,False,False,False,False,True
CUST_00813,27,27,1,13.0,617.5,0.0,0.0,1.0,0.0,32.04,0.0,0.0,False,False,True,False,False,True
CUST_00814,56,33,1,15.25,641.25,1.0,0.0,7.0,0.0,79.01714285714286,0.0,0.0,False,False,True,False,False,True
CUST_00815,68,35,0,11.75,561.25,1.0,0.0,2.0,0.0,71.745,0.0,0.0,True,False,False,False,False,True
CUST_00816,52,16,1,17.333333333333332,492.3333333333333,0.0,0.0,2.0,0.0,98.39,0.0,0.0,True,False,True,False,True,False
CUST_00817,41,36,0,15.0,388.0,2.0,1.0,0.0,0.0,80.1685,0.499999750000125,0.0,True,True,False,False,False,True
CUST_00818,69,66,1,19.0,758.0,2.0,1.0,1.0,0.0,73.74,0.499999750000125,0.0,False,False,False,False,False,False
CUST_00819,66,56,0,13.6,534.2,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,True,False,False,True
CUST_00820,24,17,1,12.0,673.0,0.0,0.0,3.0,0.0,85.75999999999999,0.0,0.0,True,True,False,False,True,False
CUST_00821,58,20,0,14.0,603.0,1.0,1.0,2.0,0.0,83.78,0.9999990000010001,0.0,False,True,False,False,True,False
CUST_00822,37,8,0,15.0,440.5,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,False,True,True,False,False
CUST_00823,57,18,0,14.0,654.0,0.0,0.0,2.0,0.0,59.5,0.0,0.0,True,False,False,False,True,False
CUST_00824,56,18,0,14.5,650.5,1.0,1.0,3.0,0.0,74.99,0.9999990000010001,0.0,False,True,False,False,True,False
CUST_00825,49,18,0,14.333333333333334,759.6666666666666,0.0,0.0,3.0,0.0,79.58,0.0,0.0,False,True,False,False,True,False
CUST_00826,50,2,0,14.666666666666666,598.0,3.0,2.0,2.0,0.0,79.81,0.6666664444445185,0.0,True,True,False,False,False,False
CUST_00827,29,51,1,14.0,525.0,1.0,1.0,2.0,0.0,80.9,0.9999990000010001,0.0,False,True,False,False,False,True
CUST_00828,34,10,0,14.0,617.3333333333334,0.0,0.0,5.0,0.0,72.602,0.0,0.0,True,False,False,True,False,False
CUST_00829,61,14,0,15.75,739.5,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,False,False,True,False,True,False
CUST_00830,67,26,0,8.0,462.0,1.0,1.0,1.0,0.0,60.1,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00831,63,47,0,19.0,420.0,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00832,37,30,1,17.5,762.5,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,True,False,False,False,True
CUST_00833,42,56,0,17.0,487.0,0.0,0.0,2.0,0.0,81.735,0.0,0.0,False,False,False,False,False,True
CUST_00834,52,42,0,21.0,619.0,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00835,35,4,0,15.5,681.0,2.0,2.0,3.0,0.0,83.69,0.99999950000025,0.0,False,False,False,False,False,False
CUST_00836,57,11,0,13.666666666666666,591.3333333333334,0.0,0.0,2.0,1.0,84.12,0.0,0.499999750000125,True,False,True,True,False,False
CUST_00837,54,24,1,17.0,504.0,1.0,1.0,1.0,0.0,99.42,0.9999990000010001,0.0,True,True,False,False,True,False
CUST_00838,53,67,0,17.25,515.5,2.0,2.0,2.0,0.0,70.725,0.99999950000025,0.0,False,False,True,False,False,False
CUST_00839,47,37,1,14.5,525.5,2.0,1.0,4.0,0.0,88.5525,0.499999750000125,0.0,True,True,False,False,False,True
CUST_00840,21,2,0,11.0,461.0,1.0,1.0,2.0,0.0,98.92,0.9999990000010001,0.0,True,True,False,False,False,False
CUST_00841,49,12,1,0.0,0.0,1.0,0.0,2.0,0.0,65.06,0.0,0.0,False,False,True,True,False,False
CUST_00842,32,21,1,14.0,662.5,0.0,0.0,1.0,0.0,101.23,0.0,0.0,True,False,False,False,True,False
CUST_00843,60,69,0,16.5,682.0,0.0,0.0,3.0,0.0,80.23333333333333,0.0,0.0,True,True,False,False,False,False
CUST_00844,35,71,1,18.5,597.0,2.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,False,False,False,False
CUST_00845,24,64,0,12.0,615.5,0.0,0.0,1.0,0.0,16.47,0.0,0.0,True,False,True,False,False,False
CUST_00846,47,68,0,15.75,640.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,True,False,False,False,False
CUST_00847,58,43,0,14.8,691.4,0.0,0.0,1.0,1.0,68.86,0.0,0.9999990000010001,False,False,False,False,False,True
CUST_00848,64,54,0,14.714285714285714,646.8571428571429,1.0,1.0,3.0,0.0,109.27,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00849,39,62,0,15.0,574.0,1.0,1.0,1.0,0.0,109.57,0.9999990000010001,0.0,False,False,True,False,False,False
CUST_00850,43,12,0,15.0,559.5,2.0,2.0,2.0,0.0,65.69999999999999,0.99999950000025,0.0,True,True,False,True,False,False
CUST_00851,46,1,1,16.0,595.75,0.0,0.0,5.0,0.0,74.148,0.0,0.0,False,False,True,False,False,False
CUST_00852,49,33,1,13.0,452.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,False,False,False,True
CUST_00853,64,64,0,11.666666666666666,683.3333333333334,0.0,0.0,2.0,0.0,102.28,0.0,0.0,True,True,False,False,False,False
CUST_00854,46,68,0,16.0,651.0,0.0,0.0,4.0,0.0,87.32,0.0,0.0,True,False,False,False,False,False
CUST_00855,45,14,1,17.666666666666668,593.6666666666666,0.0,0.0,6.0,0.0,78.47666666666667,0.0,0.0,True,False,True,False,True,False
CUST_00856,26,14,1,15.0,690.0,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,False,True,False
CUST_00857,61,9,0,14.6,457.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,False,True,False,False
CUST_00858,66,26,0,16.5,596.75,0.0,0.0,2.0,0.0,80.19,0.0,0.0,False,False,False,False,False,True
CUST_00859,57,49,1,14.0,556.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,True,False,False,True
CUST_00860,24,17,1,17.666666666666668,545.3333333333334,1.0,1.0,1.0,0.0,102.3,0.9999990000010001,0.0,False,False,False,False,True,False
CUST_00861,42,68,0,13.0,613.0,2.0,2.0,2.0,0.0,76.75,0.99999950000025,0.0,True,False,True,False,False,False
CUST_00862,47,60,1,0.0,0.0,1.0,0.0,3.0,0.0,83.15333333333334,0.0,0.0,False,False,False,False,False,True
CUST_00863,53,3,0,15.0,815.6666666666666,1.0,1.0,2.0,0.0,87.94,0.9999990000010001,0.0,False,False,True,False,False,False
CUST_00864,34,25,1,17.0,709.3333333333334,2.0,2.0,3.0,0.0,62.93,0.99999950000025,0.0,False,False,True,False,False,True
CUST_00865,51,21,0,12.5,532.5,2.0,2.0,1.0,0.0,97.26,0.99999950000025,0.0,True,True,False,False,True,False
CUST_00866,45,12,0,11.333333333333334,636.0,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,True,False,False
CUST_00867,67,54,0,14.75,618.25,0.0,0.0,3.0,0.0,77.87,0.0,0.0,False,False,True,False,False,True
CUST_00868,50,1,1,12.0,416.0,1.0,1.0,2.0,0.0,84.945,0.9999990000010001,0.0,True,True,False,False,False,False
CUST_00869,38,1,0,13.5,610.5,1.0,1.0,4.0,0.0,87.2975,0.9999990000010001,0.0,False,True,False,False,False,False
CUST_00870,28,45,1,13.666666666666666,563.0,0.0,0.0,2.0,0.0,82.85,0.0,0.0,True,False,False,False,False,True
CUST_00871,48,46,0,17.0,509.0,1.0,1.0,2.0,0.0,71.295,0.9999990000010001,0.0,False,False,False,False,False,True
CUST_00872,58,48,1,15.333333333333334,663.6666666666666,1.0,0.0,5.0,0.0,96.38,0.0,0.0,False,False,True,False,False,True
CUST_00873,23,7,0,15.0,580.0,0.0,0.0,2.0,0.0,80.53999999999999,0.0,0.0,True,False,False,True,False,False
CUST_00874,22,10,0,12.2,527.0,2.0,1.0,0.0,0.0,80.1685,0.499999750000125,0.0,False,False,False,True,False,False
CUST_00875,48,15,0,17.0,620.2,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,False,True,False
CUST_00876,30,40,0,12.0,507.0,3.0,3.0,2.0,0.0,92.04,0.9999996666667778,0.0,False,True,False,False,False,True
CUST_00877,52,11,1,14.571428571428571,573.1428571428571,1.0,0.0,1.0,0.0,100.73,0.0,0.0,False,True,False,True,False,False
CUST_00878,57,56,0,13.0,604.0,0.0,0.0,2.0,1.0,86.355,0.0,0.499999750000125,True,False,True,False,False,True
CUST_00879,30,46,0,16.666666666666668,665.0,1.0,1.0,1.0,0.0,96.27,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00880,46,45,0,18.0,521.0,0.0,0.0,1.0,0.0,72.34,0.0,0.0,True,False,True,False,False,True
CUST_00881,52,13,0,20.0,583.0,1.0,0.0,4.0,0.0,84.0925,0.0,0.0,False,False,True,False,True,False
CUST_00882,40,27,0,15.5,587.0,0.0,0.0,1.0,0.0,67.49,0.0,0.0,True,False,True,False,False,True
CUST_00883,58,50,0,14.8,627.4,1.0,1.0,3.0,0.0,93.97333333333334,0.9999990000010001,0.0,False,False,True,False,False,True
CUST_00884,50,61,0,18.0,496.0,0.0,0.0,1.0,0.0,113.35,0.0,0.0,False,False,False,False,False,False
CUST_00885,57,13,0,20.0,510.0,1.0,1.0,2.0,0.0,89.345,0.9999990000010001,0.0,True,False,False,False,True,False
CUST_00886,65,12,0,16.333333333333332,561.3333333333334,2.0,1.0,1.0,0.0,79.37,0.499999750000125,0.0,True,False,False,True,False,False
CUST_00887,21,29,0,13.25,548.25,0.0,0.0,2.0,0.0,81.88499999999999,0.0,0.0,False,True,False,False,False,True
CUST_00888,46,20,0,13.666666666666666,580.6666666666666,2.0,1.0,6.0,0.0,75.99833333333333,0.499999750000125,0.0,False,False,True,False,True,False
CUST_00889,55,31,1,18.0,323.0,0.0,0.0,1.0,1.0,95.8,0.0,0.9999990000010001,True,False,True,False,False,True
CUST_00890,30,8,1,17.0,665.5,1.0,1.0,1.0,0.0,96.68,0.9999990000010001,0.0,True,False,False,True,False,False
CUST_00891,66,24,0,15.0,552.5,0.0,0.0,2.0,0.0,71.565,0.0,0.0,True,True,False,False,True,False
CUST_00892,37,39,0,13.5,577.1666666666666,0.0,0.0,2.0,0.0,96.58,0.0,0.0,True,False,False,False,False,True
CUST_00893,20,33,0,14.0,614.0,1.0,1.0,3.0,0.0,47.04,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00894,54,42,1,21.0,577.6666666666666,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,False,False,True,False,False,True
CUST_00895,54,15,0,13.5,674.75,2.0,2.0,2.0,0.0,88.53999999999999,0.99999950000025,0.0,False,False,False,False,True,False
CUST_00896,50,68,1,14.5,547.6666666666666,0.0,0.0,2.0,1.0,91.475,0.0,0.499999750000125,False,False,False,False,False,False
CUST_00897,47,65,0,14.0,490.0,1.0,1.0,2.0,0.0,68.24000000000001,0.9999990000010001,0.0,False,False,True,False,False,False
CUST_00898,58,32,0,13.666666666666666,687.0,1.0,0.0,3.0,0.0,72.97,0.0,0.0,True,False,False,False,False,True
CUST_00899,20,11,0,13.333333333333334,654.0,1.0,0.0,3.0,2.0,71.44666666666667,0.0,0.6666664444445185,True,False,True,True,False,False
CUST_00900,44,37,0,12.0,772.0,1.0,1.0,3.0,0.0,74.19333333333334,0.9999990000010001,0.0,True,False,False,False,False,True
CUST_00901,62,19,0,15.666666666666666,654.0,0.0,0.0,3.0,1.0,86.69666666666666,0.0,0.33333322222225925,False,True,False,False,True,False
CUST_00902,57,51,0,11.0,619.0,1.0,1.0,2.0,0.0,74.09,0.9999990000010001,0.0,False,False,True,False,False,True
CUST_00903,39,34,1,18.5,516.5,0.0,0.0,2.0,0.0,81.455,0.0,0.0,True,True,False,False,False,True
CUST_00904,22,71,1,15.0,537.0,4.0,2.0,4.0,1.0,86.56,0.49999987500003124,0.24999993750001562,True,False,False,False,False,False
CUST_00905,21,60,0,14.666666666666666,555.3333333333334,1.0,0.0,3.0,0.0,80.92333333333333,0.0,0.0,False,True,False,False,False,True
CUST_00906,37,53,0,11.0,505.0,2.0,1.0,0.0,0.0,80.1685,0.499999750000125,0.0,False,False,False,False,False,True
CUST_00907,63,12,1,16.0,648.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,True,False,True,False,False
CUST_00908,29,62,0,17.0,611.5,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,True,False,False,False,False
CUST_00909,24,66,0,16.0,565.0,2.0,2.0,2.0,0.0,65.795,0.99999950000025,0.0,False,True,False,False,False,False
CUST_00910,28,48,0,15.333333333333334,545.3333333333334,2.0,2.0,1.0,0.0,91.8,0.99999950000025,0.0,True,False,True,False,False,True
CUST_00911,21,40,0,13.5,636.75,0.0,0.0,1.0,0.0,102.54,0.0,0.0,True,True,False,False,False,True
CUST_00912,53,24,1,15.0,555.5,1.0,1.0,2.0,0.0,63.98,0.9999990000010001,0.0,True,False,False,False,True,False
CUST_00913,57,50,0,14.5,603.25,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,False,False,False,False,False,True
CUST_00914,50,68,0,17.0,566.0,3.0,3.0,0.0,0.0,80.1685,0.9999996666667778,0.0,False,False,True,False,False,False
CUST_00915,29,43,0,15.8,702.6,0.0,0.0,3.0,1.0,95.81666666666666,0.0,0.33333322222225925,False,False,True,False,False,True
CUST_00916,69,17,0,14.6,642.8,1.0,1.0,2.0,0.0,74.91999999999999,0.9999990000010001,0.0,False,False,False,False,True,False
CUST_00917,31,55,1,16.0,630.25,2.0,2.0,2.0,0.0,78.73,0.99999950000025,0.0,False,True,False,False,False,True
CUST_00918,55,34,0,13.857142857142858,569.7142857142857,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,False,False,False,False,True
CUST_00919,40,70,0,11.0,591.0,0.0,0.0,2.0,0.0,72.39,0.0,0.0,False,False,True,False,False,False
CUST_00920,68,60,1,0.0,0.0,0.0,0.0,4.0,0.0,69.1225,0.0,0.0,True,False,True,False,False,True
CUST_00921,66,51,0,11.666666666666666,621.6666666666666,1.0,1.0,1.0,0.0,100.52,0.9999990000010001,0.0,True,False,False,False,False,True
CUST_00922,25,35,0,16.75,597.125,1.0,1.0,3.0,0.0,86.43333333333334,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00923,67,34,0,15.0,585.0,2.0,1.0,1.0,0.0,85.43,0.499999750000125,0.0,True,True,False,False,False,True
CUST_00924,68,16,0,0.0,0.0,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,True,False,True,False,True,False
CUST_00925,22,18,0,0.0,0.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,False,False,True,False
CUST_00926,29,38,0,16.0,634.6666666666666,3.0,3.0,8.0,0.0,86.70125,0.9999996666667778,0.0,True,False,False,False,False,True
CUST_00927,24,43,0,13.0,602.6,0.0,0.0,1.0,0.0,39.77,0.0,0.0,False,False,True,False,False,True
CUST_00928,65,32,0,23.0,634.0,0.0,0.0,1.0,0.0,80.91,0.0,0.0,False,False,False,False,False,True
CUST_00929,45,7,0,17.0,592.0,0.0,0.0,4.0,0.0,85.1675,0.0,0.0,True,False,True,True,False,False
CUST_00930,40,46,0,14.428571428571429,585.5714285714286,1.0,1.0,2.0,0.0,53.74,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00931,64,61,0,10.5,629.0,0.0,0.0,1.0,0.0,90.46,0.0,0.0,False,True,False,False,False,False
CUST_00932,45,18,1,0.0,0.0,0.0,0.0,1.0,0.0,118.27,0.0,0.0,True,False,False,False,True,False
CUST_00933,57,71,1,15.0,436.5,0.0,0.0,2.0,0.0,95.37,0.0,0.0,True,True,False,False,False,False
CUST_00934,63,40,0,13.333333333333334,562.6666666666666,1.0,1.0,1.0,0.0,68.89,0.9999990000010001,0.0,False,True,False,False,False,True
CUST_00935,45,50,1,14.5,659.0,1.0,1.0,2.0,0.0,79.50999999999999,0.9999990000010001,0.0,True,False,True,False,False,True
CUST_00936,27,5,0,13.0,705.5,1.0,1.0,3.0,0.0,76.07666666666667,0.9999990000010001,0.0,False,False,True,False,False,False
CUST_00937,24,54,0,15.5,594.0,1.0,1.0,2.0,0.0,99.995,0.9999990000010001,0.0,True,False,False,False,False,True
CUST_00938,34,58,1,14.5,528.5,0.0,0.0,2.0,0.0,81.685,0.0,0.0,False,False,True,False,False,True
CUST_00939,35,22,0,17.0,543.75,1.0,1.0,2.0,0.0,82.615,0.9999990000010001,0.0,False,False,False,False,True,False
CUST_00940,20,38,0,13.25,614.5,2.0,2.0,4.0,0.0,80.88,0.99999950000025,0.0,False,False,False,False,False,True
CUST_00941,35,49,0,15.5,574.5,0.0,0.0,3.0,0.0,92.64666666666666,0.0,0.0,True,False,True,False,False,True
CUST_00942,56,1,0,14.75,593.75,2.0,1.0,1.0,0.0,110.11,0.499999750000125,0.0,False,True,False,False,False,False
CUST_00943,22,36,0,12.5,657.5,1.0,1.0,2.0,0.0,72.22,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00944,66,28,0,16.4,595.6,1.0,1.0,1.0,0.0,122.54,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00945,50,35,0,21.0,229.0,1.0,1.0,3.0,0.0,84.20333333333333,0.9999990000010001,0.0,True,True,False,False,False,True
CUST_00946,32,60,0,17.0,603.0,1.0,1.0,1.0,0.0,70.42,0.9999990000010001,0.0,True,False,False,False,False,True
CUST_00947,35,62,0,15.0,573.0,1.0,1.0,4.0,1.0,82.5025,0.9999990000010001,0.24999993750001562,False,True,False,False,False,False
CUST_00948,62,46,0,16.0,441.0,1.0,1.0,4.0,0.0,85.0375,0.9999990000010001,0.0,False,False,False,False,False,True
CUST_00949,40,61,0,8.0,644.0,3.0,1.0,0.0,0.0,80.1685,0.33333322222225925,0.0,True,False,True,False,False,False
CUST_00950,21,65,0,16.8,500.2,0.0,0.0,3.0,0.0,69.42999999999999,0.0,0.0,True,False,True,False,False,False
CUST_00951,46,26,1,16.8,632.4,2.0,2.0,1.0,0.0,70.29,0.99999950000025,0.0,False,False,False,False,False,True
CUST_00952,57,35,0,13.0,599.6666666666666,3.0,3.0,2.0,0.0,88.235,0.9999996666667778,0.0,True,True,False,False,False,True
CUST_00953,45,57,1,19.5,577.0,1.0,1.0,3.0,1.0,91.42333333333332,0.9999990000010001,0.33333322222225925,False,False,False,False,False,True
CUST_00954,57,63,1,13.4,584.4,0.0,0.0,1.0,0.0,80.75,0.0,0.0,True,True,False,False,False,False
CUST_00955,65,4,1,14.5,605.0,1.0,1.0,2.0,0.0,55.85,0.9999990000010001,0.0,True,True,False,False,False,False
CUST_00956,44,42,0,13.5,593.0,0.0,0.0,2.0,0.0,52.27,0.0,0.0,False,False,False,False,False,True
CUST_00957,30,45,0,17.0,781.5,3.0,3.0,2.0,0.0,84.39,0.9999996666667778,0.0,True,False,False,False,False,True
CUST_00958,27,39,0,17.0,652.25,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,True,False,False,False,True
CUST_00959,27,65,0,14.25,614.0,0.0,0.0,5.0,0.0,85.41,0.0,0.0,True,False,False,False,False,False
CUST_00960,52,22,0,11.5,609.0,0.0,0.0,2.0,0.0,76.795,0.0,0.0,True,True,False,False,True,False
CUST_00961,26,11,0,11.666666666666666,535.3333333333334,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,True,False,False,True,False,False
CUST_00962,57,37,0,12.0,527.0,1.0,1.0,1.0,0.0,61.79,0.9999990000010001,0.0,False,False,True,False,False,True
CUST_00963,40,51,0,19.0,620.0,0.0,0.0,5.0,0.0,70.884,0.0,0.0,True,True,False,False,False,True
CUST_00964,27,58,0,23.0,591.0,4.0,4.0,1.0,0.0,99.59,0.9999997500000625,0.0,True,False,True,False,False,True
CUST_00965,40,7,1,15.0,569.0,2.0,1.0,4.0,0.0,81.6725,0.499999750000125,0.0,True,False,False,True,False,False
CUST_00966,39,8,1,14.666666666666666,627.6666666666666,1.0,1.0,2.0,1.0,78.265,0.9999990000010001,0.499999750000125,True,False,True,True,False,False
CUST_00967,27,51,0,14.0,675.0,1.0,1.0,1.0,0.0,88.02,0.9999990000010001,0.0,False,False,False,False,False,True
CUST_00968,65,23,0,17.0,429.0,0.0,0.0,0.0,0.0,80.1685,0.0,0.0,False,True,False,False,True,False
CUST_00969,50,9,1,15.25,578.875,1.0,1.0,5.0,1.0,89.304,0.9999990000010001,0.199999960000008,True,False,False,True,False,False
CUST_00970,69,46,0,16.25,523.75,1.0,1.0,1.0,0.0,88.71,0.9999990000010001,0.0,False,False,False,False,False,True
CUST_00971,48,38,0,12.25,730.75,0.0,0.0,9.0,1.0,78.29444444444444,0.0,0.11111109876543349,True,True,False,False,False,True
CUST_00972,67,13,0,14.0,783.0,3.0,3.0,6.0,1.0,79.07166666666667,0.9999996666667778,0.16666663888889352,True,False,False,False,True,False
CUST_00973,28,7,0,19.33333333333333,561.3333333333334,0.0,0.0,1.0,0.0,88.71,0.0,0.0,True,True,False,True,False,False
CUST_00974,34,11,1,17.285714285714285,520.5714285714286,1.0,1.0,2.0,0.0,80.565,0.9999990000010001,0.0,False,False,False,True,False,False
CUST_00975,49,50,1,14.0,744.0,1.0,1.0,6.0,0.0,82.45333333333333,0.9999990000010001,0.0,False,True,False,False,False,True
CUST_00976,45,67,0,15.4,563.4,0.0,0.0,1.0,0.0,92.83,0.0,0.0,False,False,True,False,False,False
CUST_00977,29,41,1,17.25,692.0,2.0,2.0,2.0,0.0,69.64,0.99999950000025,0.0,False,False,False,False,False,True
CUST_00978,48,29,0,17.0,634.2857142857143,1.0,0.0,1.0,0.0,82.74,0.0,0.0,False,False,False,False,False,True
CUST_00979,35,37,0,0.0,0.0,0.0,0.0,2.0,0.0,90.555,0.0,0.0,False,False,False,False,False,True
CUST_00980,55,56,0,17.0,637.0,4.0,2.0,0.0,0.0,80.1685,0.49999987500003124,0.0,False,True,False,False,False,True
CUST_00981,39,16,0,0.0,0.0,1.0,0.0,1.0,0.0,75.81,0.0,0.0,False,False,False,False,True,False
CUST_00982,64,44,1,15.5,574.5,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,False,True,False,False,False,True
CUST_00983,56,50,1,17.0,656.5,0.0,0.0,2.0,0.0,102.775,0.0,0.0,True,False,False,False,False,True
CUST_00984,41,71,0,20.5,507.5,1.0,1.0,2.0,0.0,81.61,0.9999990000010001,0.0,False,False,True,False,False,False
CUST_00985,26,6,0,11.5,631.5,3.0,2.0,3.0,0.0,69.04666666666667,0.6666664444445185,0.0,False,False,False,False,False,False
CUST_00986,42,18,0,21.5,590.5,0.0,0.0,4.0,0.0,79.42999999999999,0.0,0.0,False,False,True,False,True,False
CUST_00987,60,19,1,13.6,577.0,1.0,0.0,1.0,0.0,64.85,0.0,0.0,False,True,False,False,True,False
CUST_00988,59,51,0,15.5,641.25,1.0,1.0,0.0,0.0,80.1685,0.9999990000010001,0.0,False,False,True,False,False,True
